episode,reward
159,251.5356217328615
160,156.7530393517323
161,210.8207984795206
162,212.68194615359778
163,167.1404288480585
164,275.87210302389946
165,244.10551751404788
166,221.39207621870406
167,80.84906869061756
168,247.29322584035472
169,204.30926596463797
170,221.38380171641887
171,36.350511493558514
172,198.769829640611
173,40.239130935407985
174,43.098576846472014
175,50.3857044617894
176,239.48938860830467
177,218.42507579933675
178,219.0214387524137
179,179.45043968677447
180,-30.37402809538689
181,-74.05089520008086
182,206.5411226322759
183,241.54204963669414
184,306.4899268713558
185,-24.934869368692645
186,247.56147329438127
187,-55.82811880919425
188,248.15665894073197
189,246.47370263711852
190,29.705899694405957
191,285.14564054255646
192,293.45752120402256
193,253.00798356957202
194,228.6752701137834
195,31.717073817576363
196,212.6073510078076
197,16.30436352376391
198,241.785360861985
199,249.38991143258775
200,241.89111294086933
201,280.24570683604605
202,228.96746684126606
203,245.10391115302554
204,225.80701651236313
205,215.28337755790238
206,306.3341420586321
207,284.9011571284657
208,95.76375235873043
209,253.59713578315765
210,244.00592446290815
211,239.49025095725327
212,243.88222706897105
213,224.81897295294334
214,252.6538024389758
215,247.31868453476284
216,-23.972274359410488
217,143.82510754102043
218,270.1912600074534
219,269.5394842132466
220,87.04771906948294
221,200.01813542419904
222,281.82434075734267
223,238.09540722247755
224,191.3488336295658
225,261.037902323974
226,272.28274457861414
227,246.3213654443299
228,247.6723366077253
229,273.5446330591255
230,241.1883761639901
231,266.9907826150817
232,266.0622848464333
233,219.22280018250447
234,160.34712816760847
235,261.4989270697439
236,148.74223827435918
237,217.85050789774107
238,50.68675468350946
239,281.79686684175
240,289.77843575100667
241,257.8988529144597
242,291.128782390707
243,254.1965790299289
244,205.33940646843126
245,203.0498864439931
246,266.252752904181
247,254.26647955076737
248,39.98896100167505
249,17.055060824278815
250,250.54566359293543
251,195.34917883184042
252,232.17796898298633
253,288.56125770023414
254,243.36477777581484
255,280.819077514995
256,266.84912415670226
257,251.52227757188464
258,308.03880274491814
259,294.64429612609524
260,227.4348821418302
261,270.5057251967012
262,235.45032760966902
263,268.33903345133604
264,212.44181719393873
265,265.80306272045027
266,250.00603162517191
267,261.3577967773306
268,277.78770025740147
269,240.99387889662577
270,296.6902873613664
271,270.020100555653
272,300.2654913799397
273,279.8758083382098
274,246.16119825680798
275,-21.02620625584231
276,14.431195078818291
277,282.35239595820264
278,283.8056451269895
279,274.46795804658495
280,295.83231128371426
281,271.39915059255696
282,280.4534954431888
283,252.2322701907867
284,140.16070412733558
285,264.2675335326628
286,267.0477931803452
287,292.3075959471404
288,-0.047171166604357495
289,222.81621991538395
290,231.07764023454988
291,247.7695447282164
292,63.3255842261261
293,290.49044729955966
294,266.86948404204213
295,19.426170038607026
296,282.1843334221195
297,205.45107856475732
298,33.500559513427845
299,282.90718003562347
300,262.7927325594803
301,31.29244532014269
302,271.5037410237553
303,268.9753013909848
304,277.99385321036965
305,245.39670910621942
306,-5.487346543933654
307,282.66799883953155
308,260.10297675684217
309,45.91289031216692
310,292.15613326585606
311,281.13716418888623
312,4.537611230753257
313,277.59198776718233
314,297.5780355979282
315,260.9166776661086
316,246.3455024360196
317,65.83590641174837
318,294.5755139072111
319,283.3947398724996
320,237.40075946909514
321,50.99407885477035
322,279.1947038012702
323,284.39589386623226
324,274.1075292959961
325,46.59994479623515
326,52.332485209894344
327,35.74533226030357
328,300.62658757268116
329,49.356668095367525
330,19.330900046137003
331,25.020095658623674
332,10.073566927082439
333,26.463270220527846
334,40.61302183987769
335,292.4498788850578
336,34.145629722265426
337,29.240849919217
338,285.6257797243956
339,258.8122464436019
340,0.8045993597843761
341,236.2627250387596
342,308.62696980767356
343,242.32561968386375
344,281.250459431772
345,299.2050637101221
346,296.336078655055
347,-14.625335912263623
348,298.13970002259066
349,24.050949164296057
350,254.13293160911581
351,310.8073541704294
352,23.98206907351711
353,258.1560413292189
354,38.861095171185525
355,290.367529552286
356,279.8936209713697
357,23.277359828050194
358,-1.702949354471528
359,295.26826362962663
360,44.90298721177285
361,13.616168003087779
362,309.9704386358387
363,275.20532030715776
364,263.8897223942046
365,280.4673030523883
366,34.0002555656811
367,295.12721619860724
368,55.7153478218446
369,256.2859360025548
370,271.7310353838758
371,280.00826575461565
372,288.5479471936927
373,20.490703930942615
374,27.919933911375665
375,284.4103318599366
376,19.560299861527156
377,287.0220238976578
378,279.52196316697257
379,48.38614148204249
380,280.85823469690433
381,56.64700377458814
382,266.933243758971
383,52.23316430959392
384,28.82635031966231
385,19.671710194422076
386,29.124404184416562
387,245.18245887412192
388,69.58523315624322
389,292.8415026410064
390,321.86081552297696
391,40.50199859328623
392,258.70266823579607
393,258.6835268317093
394,38.757737231738815
395,281.33262329134794
396,48.06325761243397
397,261.56575464020153
398,39.8267253440728
399,271.99842980990934
400,252.51590967867023
401,54.017252690490665
402,54.18082850227796
403,294.1356439938945
404,34.450099000422284
405,258.6059609615968
406,46.535712888688266
407,285.5609596259265
408,249.99112079230792
409,56.927908459234686
410,269.0933720726746
411,277.90537495549773
412,272.925754299504
413,254.4123769617014
414,285.41574956690476
415,252.773120654742
416,56.41292768220748
417,278.9370629366915
418,230.91358677078836
419,50.27011845726523
420,259.87883778461594
421,79.02547192001907
422,269.6199898452114
423,240.14093865157903
424,283.7151928314102
425,40.630565138011804
426,228.56870230087705
427,258.34357065614245
428,266.46304383277186
429,37.42060319494354
430,270.6776468620171
431,258.0509328903264
432,256.1290315088647
433,-468.48066980989194
434,49.671063169111505
435,265.7861886213523
436,169.61358335602696
437,288.8653480249842
438,-185.53621314074138
439,268.60665108777175
440,261.29194598705016
441,-3.6627732356178058
442,235.07740548920594
443,306.64018632577506
444,265.8636207927036
445,271.81154452331924
446,58.253562466159025
447,13.348246586942196
448,259.15977674649446
449,286.65016318691215
450,26.044526177407818
451,45.529723374207265
452,3.044370994301488
453,46.43180615448429
454,293.83520749479806
455,290.8945895176176
456,270.4566161527972
457,253.25409193094202
458,264.55793336429997
459,145.61544458257995
460,277.69629625065335
461,170.8612165089629
462,255.35989688538075
463,35.205750516033476
464,269.51950316307693
465,283.59757347419475
466,314.38678188639
467,257.1991159966303
468,285.4902339447774
469,254.91394742017283
470,262.67351523456534
471,297.41796007354867
472,43.8221152325477
473,42.84082138001122
474,262.7399439171395
475,306.9347623938306
476,255.03661213135615
477,290.61351724248374
478,268.29571539464376
479,39.40887354777985
480,22.786081280018976
481,291.8667522285864
482,263.8594568798044
483,251.46011664194083
484,12.638545462805709
485,272.63859955895185
486,267.8985333809811
487,287.5741340510907
488,276.0539854094131
489,258.91645610664625
490,265.5068337670963
491,64.48516295063811
492,29.182013465272604
493,300.6323976637359
494,311.18230224231314
495,82.11881012520777
496,306.0683382121747
497,239.40436385028548
498,254.17033028868858
499,307.2893817039561
500,284.92271789733365
501,258.04465415774644
502,298.1308407327578
503,307.5731227541785
504,309.82574589803096
505,301.691230627408
506,14.262255775122583
507,302.7877743962949
508,266.3279549452181
509,309.76373617282866
510,27.921203861910328
511,268.693387405356
512,274.21966038273706
513,265.16307992264524
514,277.08475182898565
515,290.68959323320087
516,272.1603222276649
517,268.61194104107744
518,282.60711710399545
519,283.3185628417591
520,307.27452427950857
521,303.3343403706055
522,41.50591381387832
523,41.824329919216325
524,294.05538081133625
525,43.91678867436505
526,272.12382935065494
527,255.90367346688558
528,269.210588082655
529,304.47034577973204
530,166.90334715662732
531,238.37003883511045
532,299.95789496439227
533,246.30798661028027
534,306.92215667144905
535,298.1579702540798
536,265.44184827576396
537,280.7831427990065
538,294.47450848814015
539,270.31476809406917
540,248.7057725395036
541,14.011513772042605
542,252.55283585249896
543,273.29377949087416
544,263.817615880071
545,251.34803489893477
546,259.4490295786262
547,241.76406484819742
548,271.73016153932036
549,18.990401001318347
550,258.65969189319014
551,282.9692722289533
552,30.06027631037378
553,266.29207592804835
554,25.511012304953013
555,52.423178934192606
556,247.8855859334898
557,278.43905927293866
558,272.21224154030745
559,289.4605488158627
560,298.2266860402852
561,1.6327818982247777
562,272.3191307174785
563,267.95722742432696
564,51.49556272449368
565,283.6677609086853
566,23.09257742439246
567,297.25307721078156
568,272.39499970764047
569,278.4691385812898
570,65.67618575130898
571,25.13726474936091
572,260.1590788833107
573,254.73443686919893
574,267.70373212536754
575,255.32408485074797
576,285.6900022905575
577,265.1055718362891
578,137.23770238619556
579,292.62650920999863
580,270.03306993886576
581,3.9377058853998648
582,265.2898227081233
583,57.502814978656176
584,247.59361196742321
585,264.16075810168627
586,263.89092758480365
587,296.92449774338775
588,302.45291646627066
589,280.79310658139093
590,316.6684687498432
591,55.1956690526994
592,260.6130921641012
593,115.26320691733962
594,293.1034381483922
595,18.73398071219077
596,278.7186093333597
597,15.963807061854354
598,47.97206440805343
599,260.5631698781367
600,260.66023228698293
601,66.55473840574587
602,41.82887340421203
603,322.29869552615804
604,281.23237820541993
605,262.6591906502565
606,260.47320633447094
607,39.87871019558227
608,-5.7888756565886155
609,37.578443175071214
610,295.3589022611586
611,264.82513020464125
612,277.1019955036743
613,283.9902401299427
614,262.05163509969987
615,257.223955483855
616,47.0372182567082
617,253.5009832215426
618,265.339595803899
619,49.62735786522225
620,-204.48855574097857
621,12.779553126399534
622,317.74068793579966
623,281.5733117537577
624,250.30363785710475
625,288.25995321476876
626,250.81628288946695
627,272.1952250393533
628,262.3802506989243
629,274.00374526530953
630,289.6394995190103
631,289.5597474409446
632,270.50746857166797
633,275.00569048160423
634,2.819843746889248
635,268.082661816858
636,12.75534435046879
637,288.1515826324327
638,285.9275818281363
639,-27.302010657304464
640,40.41370945665622
641,-13.624674843901445
642,-55.83288653280966
643,252.90221464585525
644,280.94194827766574
645,257.1376139893721
646,289.220079170867
647,26.610418933323245
648,20.687251486123927
649,319.47928315980664
650,282.3576636472444
651,299.69028920316487
652,40.36221981775353
653,260.7268630177441
654,286.11078686817564
655,296.37737043829407
656,279.7190375022967
657,271.4128107392364
658,313.1538488331505
659,311.27545001956537
660,41.32538195352916
661,306.3412570152225
662,27.971826616993894
663,294.2303688183712
664,45.456968103098006
665,298.4712938084698
666,294.76459746372154
667,311.3696603835492
668,253.6317654115553
669,280.7336031865854
670,251.34844410546503
671,177.2051706804697
672,269.314911679901
673,299.00990769232646
674,250.6687569359701
675,294.8688019494052
676,253.36210305507544
677,289.8511866890591
678,284.63638184536774
679,264.82899295096774
680,273.31522718143503
681,238.15701135987192
682,34.79004966964936
683,252.21581407380617
684,278.9239299477166
685,262.60273353742076
686,28.68879857747916
687,15.929424895072145
688,34.38084843296201
689,288.4888551757795
690,271.78591540209095
691,285.2175725040332
692,279.9809123972864
693,283.44287962131244
694,272.8038056931771
695,41.204413746906084
696,314.05055353250634
697,296.0754871254337
698,261.53520102436073
699,280.96620017723683
700,37.49681343306628
701,33.70443068067385
702,30.758237927060293
703,289.79226239057004
704,300.06590712969944
705,20.146297408505234
706,52.86815789057454
707,276.74340011075964
708,281.9403705186164
709,273.3694133133666
710,259.9297777963689
711,251.86584126593138
712,290.2793880000952
713,303.7735079330398
714,272.2164280164079
715,304.65747288265135
716,295.51526068975625
717,307.76978636406284
718,301.179015317823
719,62.95009204005112
720,55.56720540396975
721,48.75675577128803
722,9.774990839306994
723,50.11218839894775
724,29.199624918265414
725,59.26437441687426
726,52.71994757021312
727,277.41899591650014
728,304.1636598631569
729,297.00524554315353
730,294.1749284089825
731,39.4026602602618
732,256.7513309937476
733,5.088763562966378
734,279.97294744424823
735,60.61902398598221
736,54.83160581962122
737,18.149942400592735
738,304.4614618279437
739,271.2890525078103
740,-0.43917382722165144
741,268.5131994138043
742,263.01499199113425
743,296.0376897334621
744,43.70946647938288
745,301.70293916062667
746,69.84542609330148
747,21.85109528577543
748,252.47002216557553
749,283.335896225001
750,255.24427454357894
751,14.232227422129483
752,53.44474329893612
753,47.79351584374626
754,46.440447350564654
755,26.133238992431785
756,282.0302188821686
757,293.7562096593224
758,274.5037874397762
759,18.67105631999408
760,26.672936835910477
761,264.45331676183486
762,258.9869049947798
763,42.63985542230844
764,-115.12103896418066
765,298.85799634582025
766,65.57402914205721
767,288.7739943034793
768,318.17302602602706
769,295.3953701503019
770,259.3396609952814
771,20.78435240454685
772,305.6621004972457
773,249.27087297526094
774,7.157887411413924
775,293.0609934472609
776,14.179939887418612
777,288.9297196979396
778,21.471583716609075
779,22.84725692605575
780,-58.58852809903053
781,293.79838607732194
782,258.6972475199623
783,276.7673322898018
784,310.01297087629376
785,301.5074889903117
786,50.764023398637164
787,71.95659679500773
788,28.382088544479018
789,39.5214037626026
790,290.73128360488136
791,45.905015626918356
792,52.8950052783585
793,306.5538273348552
794,51.90136144813724
795,260.87354199555375
796,57.49944024581259
797,48.527953503180214
798,60.94237777769905
799,20.801350769799186
800,266.3225883886202
801,301.967773093818
802,9.554048598595145
803,19.49317220238072
804,35.880176080966805
805,48.19725945089601
806,35.12863040137819
807,49.54152423202581
808,-0.44061249896633115
809,272.7558800829621
810,265.8248366770541
811,240.0253817430558
812,296.13685875926194
813,46.32307021375502
814,302.2323975617346
815,71.75546225058017
816,78.81106575009778
817,306.10083230215025
818,33.40926350550788
819,-6.721215254601759
820,4.275132690703131
821,25.225539121408346
822,61.97568994980978
823,285.1513508912799
824,47.607542370020155
825,274.2432095257964
826,283.6039819857376
827,39.85530175744819
828,19.879529081419037
829,-12.46674105924653
830,-27.091610083674368
831,67.17567621780691
832,39.494477640180946
833,283.5484284460483
834,40.63308726218344
835,285.736833399058
836,256.4060226145789
837,-39.232599328686234
838,33.27763989179729
839,44.55531797088943
840,256.3762255789334
841,7.689359848821127
842,24.042864587622944
843,289.16638845263253
844,270.3813981899857
845,25.030852914414353
846,233.26137233239746
847,39.727681138206606
848,282.74065628541814
849,55.52998988315497
850,14.013183792188144
851,18.695071523090178
852,45.44083293338764
853,15.50269591545404
854,293.2049251166105
855,33.940069157269704
856,30.583137905118377
857,285.8425414418618
858,42.693671266999104
859,306.72018594996814
860,268.4067380210513
861,30.669853932088017
862,46.47623071058132
863,45.43752498499222
864,39.53354701705595
865,35.973618327638235
866,-153.82212743002333
867,-71.10723261979835
868,284.15342621775227
869,261.56699119410007
870,24.701815746227183
871,63.14114993885093
872,81.38116015437268
873,293.3151159450397
874,278.1610926569855
875,274.7960294957399
876,50.840028289573894
877,46.5048587281031
878,-3.0920821571078676
879,259.3426623064033
880,273.3055860583646
881,34.70490367934653
882,51.80721352620026
883,49.63949356343247
884,1.1357206638610222
885,51.44966955592034
886,267.6058458078665
887,45.08504492857304
888,58.046721135478435
889,53.284699488881955
890,287.9742233661494
891,266.6927632616482
892,309.680935005758
893,36.547720720315056
894,32.167312097554856
895,273.69713870519837
896,247.05199159499873
897,284.80628995552775
898,284.745266713485
899,36.45363033873508
900,20.911380817339335
901,47.53886963407632
902,-13.943515165690044
903,289.72200595297295
904,48.883512265684345
905,38.58987176083309
906,34.050509849210016
907,57.479050396041885
908,274.4163207326775
909,288.3139060985811
910,50.01641071231211
911,288.04608438824795
912,289.2550051025439
913,49.661007661133
914,26.638685409412446
915,57.36679632807585
916,267.28427043698093
917,48.04583246769789
918,31.79581582137871
919,56.16398062424983
920,280.9960014172942
921,51.94731152474603
922,302.066574366434
923,38.5707638992979
924,19.32587356916892
925,250.2827831607485
926,37.92396878538307
927,7.816471730591928
928,300.9207749152189
929,316.3107653765545
930,42.87512038472636
931,261.69018907999657
932,288.4294970054716
933,255.26218480346137
934,284.0673491874738
935,17.31435474631698
936,36.21245005652011
937,33.59469473711707
938,75.7716224061933
939,65.04150219397124
940,13.488718518450582
941,43.65012941132636
942,279.76857474392546
943,251.8357307763536
944,27.321330584286812
945,314.7442434636532
946,299.4523918948279
947,287.88365528408474
948,288.2847223817623
949,10.955443070579435
950,45.982185196571805
951,33.101348563222956
952,294.66263880046296
953,64.37692650509851
954,290.00316165827866
955,38.87223308907187
956,64.85670549257995
957,28.98700889080422
958,267.09028422992264
959,41.36704728718897
960,46.39238906405811
961,33.67292972500695
962,45.0072064654635
963,7.375749963323415
964,279.9159120443518
965,35.89282416134762
966,-17.457788152110922
967,287.4507425255639
968,47.59875052835747
969,44.0006918199567
970,-8.636674186813934
971,302.43784353428384
972,279.81189677700127
973,303.0246442586728
974,277.44087092460234
975,259.6767765793436
976,52.809010719502595
977,74.25026711683279
978,269.45590272573816
979,40.936423779296376
980,302.595191612511
981,7.356541044046651
982,38.35447795865497
983,235.65715331995048
984,31.90811174144261
985,11.949910746227133
986,30.695101994920662
987,-5.300341504138942
988,304.0706941908893
989,30.60703929709976
990,309.1626952873127
991,45.09297283716387
992,42.13389884813819
993,59.2942473165441
994,59.28727399730755
995,276.2489204045644
996,305.5296668963058
997,302.4502736156429
998,256.0456741028414
999,55.0523329961014
