episode,reward
0,-360.38053302360714
1,-145.69344612224933
2,-91.44496442323388
3,-86.1468848531943
4,-125.15462221468142
5,-486.26573437257645
6,-158.91787533471367
7,-129.42280889427752
8,-126.68905364032481
9,-80.7312851613003
10,-180.52438729153945
11,-128.6232395611132
12,-249.68721998999624
13,-79.73787707266597
14,-144.00556564125588
15,-17.955862230441312
16,-105.27380855180698
17,-304.7669008554325
18,-104.28471421872588
19,-211.98209393775926
20,-461.19333074366904
21,-201.04228325444427
22,-189.78048696425458
23,-128.204859445642
24,-161.5023068799092
25,-344.9001342408608
26,-79.09022990073103
27,-237.9200848901016
28,-195.77975048603156
29,-203.97595297147012
30,-60.88576952984263
31,-70.41158793603725
32,-69.86572419311254
33,-91.010919312619
34,-106.65463640390574
35,-107.2706479296697
36,-53.14696336213744
37,-129.23250088790914
38,-173.48639155309328
39,-88.54439802641772
40,-159.47838983933303
41,-185.07497240866604
42,-299.33220554711056
43,-97.05610000929317
44,-52.49848556793641
45,-107.97034104948176
46,-121.44604111056748
47,-173.4613233220794
48,-128.5144465598327
49,-113.10798511924706
50,-93.60078716207981
51,-108.56189261284541
52,-75.73639948209463
53,-22.200297905309185
54,-93.92114042308378
55,-77.57536309947173
56,-309.08922149028047
57,-51.345657919821406
58,-101.48889704235033
59,-81.5865647649058
60,-366.4741940121447
61,-78.40081463485151
62,-36.04420756760983
63,-115.06571589354465
64,-24.07563307855378
65,-105.74029282184956
66,-35.36992042614919
67,-97.18970466515515
68,-75.68760483776167
69,-93.83254004928479
70,-57.48084165850959
71,-56.20437240628074
72,-393.48489018311983
73,-109.09450952992206
74,-113.23750180676282
75,-27.771642268502077
76,-146.91631183779282
77,-54.85941931269623
78,-62.29486601426632
79,-53.57329358740153
80,-80.85746628097033
81,12.849637802209642
82,-21.03534744585295
83,-50.871608807116594
84,-65.0553840464306
85,-40.89819863562659
86,-21.5626504539663
87,-4.4161444010038196
88,-17.013883455957057
89,16.80056465562231
90,19.218015180231276
91,37.80321739212911
92,-58.298301270077594
93,-53.44774355683538
94,-19.786259269711167
95,-47.147996035506786
96,27.023041343928725
97,4.532857320463691
98,-219.03136608636316
99,-83.94713932697081
100,-70.50052624112045
101,-81.3225412395494
102,-56.637744081798225
103,-43.256162917126765
104,-72.6636581952149
105,-84.2992761315022
106,-49.93595015559124
107,-3.7470791722720316
108,-170.82573230504002
109,-99.28142941522901
110,-95.11820966084237
111,-133.74631227598297
112,-14.105182944592995
113,-122.99122221685457
114,-36.565290240182364
115,-115.70832162448013
116,-39.49167450223681
117,-72.71033930275428
118,-19.8138066183964
119,-90.85166869772102
120,-99.14398830322213
121,-76.0265274540702
122,-86.56740766170797
123,-69.90883069754862
124,-119.42648961348333
125,-99.7179052782394
126,-94.19547672491457
127,-104.11920920500341
128,-114.57495009289084
129,-204.2573838797909
130,-112.83454830161085
131,-132.97594723000987
132,-20.156336993328182
133,-220.7246009765638
134,-95.45422346337416
135,-57.922753952995116
136,-57.06051973695292
137,-104.60086200295218
138,-34.52412584871392
139,-86.69436637166805
140,-82.07066255451349
141,-112.03702225807831
142,-46.527008529711836
143,-33.83756050557962
144,-27.512861670691166
145,-91.12866142305396
146,-61.43346345797367
147,-19.215954143720914
148,-79.22091464846271
149,-73.41692139677275
150,-47.163195563161665
151,-64.51111044876949
152,-72.62861739604605
153,-26.801706303618904
154,-63.751492059151545
155,-102.20117068419765
156,-102.07921028568609
157,-82.26769795896612
158,-58.93858607572078
159,-18.27048598794289
160,-36.52832530750185
161,-47.691151876706364
162,-80.4551434931102
163,-42.56483190325446
164,-95.31866489554578
165,-80.61232004314374
166,226.3762709458119
167,3.2000322516994544
168,-52.77323550483803
169,-49.3094487421932
170,-78.07236180422281
171,-52.15879316626247
172,-11.65871108649939
173,13.007534472220222
174,-3.6225339822076847
175,-33.19112572948384
176,-30.653157268993212
177,-60.195743692316924
178,82.6428056995003
179,-20.679680647265826
180,-50.27333095447909
181,-46.37445992182356
182,-83.60660075376914
183,19.501966656354668
184,16.435005009590355
185,-26.319430476135278
186,14.449255691275203
187,-20.210028695192875
188,-55.619412006972404
189,-41.98063051704485
190,-118.40756195742
191,-75.4810616523083
192,-61.116105885137976
193,-9.185980505982798
194,-7.502910877973014
195,-17.576013091517783
196,47.55012085407941
197,-48.39221288235181
198,43.50549915417369
199,239.4485113602274
200,133.78265147241595
201,-69.29173507472807
202,-37.20930570745908
203,-41.47362210855537
204,154.91582398189453
205,216.76865263156188
206,228.34520036775433
207,243.6768319888247
208,38.3848099707169
209,311.89570385449133
210,16.136594315338016
211,223.24477842902508
212,27.30852521932465
213,199.1978636609594
214,266.74699381717693
215,214.99799999399545
216,191.65340855664607
217,-79.01813704623154
218,281.73480274175375
219,5.672790053092381
220,-23.508660560216043
221,242.45292530642334
222,166.9022681518595
223,59.89887730262518
224,-24.89772919035282
225,-4.918902780810285
226,210.89270367269737
227,232.5766095543766
228,31.714984499762124
229,189.03890899820064
230,216.5732937115974
231,119.80394751771308
232,261.9885500814412
233,-2054.3507069171956
234,254.6153779948384
235,201.25198538397802
236,257.32788851189696
237,178.82752057814227
238,295.23865392491734
239,214.22678274756612
240,250.62307361811435
241,-504.36644504421
242,55.77838199659459
243,-30.098099358560923
244,122.05395194432288
245,0.6258421674867256
246,217.1579338580396
247,242.11298497916692
248,47.95650311899375
249,-40.48274781945887
250,219.2051089918048
251,144.0582501137727
252,26.187682035198193
253,183.54620691957598
254,37.5101870065628
255,-123.1123815525784
256,-3.2864108988683256
257,245.97974156520772
258,223.11389536323026
259,219.8287332160813
260,262.41073308221894
261,253.63557576430225
262,-29.51169351091636
263,240.8066261912725
264,249.64794143245638
265,169.5699810552569
266,211.06540192854956
267,181.47349083191096
268,140.78291913002067
269,248.1899241469149
270,105.1273873426679
271,218.1445298293221
272,127.99734869936707
273,247.4504339822689
274,91.76748344270347
275,3.2568574152227825
276,248.7259534287115
277,192.21169702989283
278,246.9017486650904
279,258.5020443209899
280,214.7528833287176
281,190.4072578252717
282,268.31510404677607
283,172.89801847605457
284,211.37965642531339
285,274.81828100209736
286,231.7899526508488
287,221.19239422793362
288,-41.918172048014725
289,235.32019930755058
290,281.95066050861317
291,227.91805447644623
292,233.33359411203256
293,-439.8346393415974
294,236.7574371148289
295,260.93013405972874
296,234.5968204745969
297,239.26005404963092
298,252.28822295207462
299,220.71250271111273
300,284.1595441940073
301,242.7374709041761
302,258.2746717007765
303,234.52706221619422
304,216.55986091604325
305,273.9039634587978
306,191.16872929143116
307,215.97022533550444
308,228.68503389512213
309,262.98307658548094
310,13.158989963608946
311,207.17399094624005
312,260.74047514702835
313,246.54551559965208
314,240.4846918383653
315,244.99997557561818
316,264.66474789971824
317,257.14728299214653
318,256.23315713451757
319,262.0502926577867
320,268.82986914558563
321,235.3378290106909
322,228.27530355901075
323,269.0132319557425
324,226.49972993920528
325,232.78221491776267
326,254.569412112129
327,229.80776357345874
328,279.35880061911064
329,206.8878848051953
330,2.7995348233014994
331,279.31322586759774
332,232.65202073716983
333,22.46725288496762
334,12.393176205482405
335,264.5503807789459
336,5.804488851968131
337,-3.349158264672937
338,-220.38288379592723
339,-10.48112066217395
340,250.68344165796896
341,234.108239365225
342,58.49536931677912
343,226.81891425749754
344,243.08476329490932
345,21.32353825819105
346,227.05996855438377
347,45.22406366862742
348,49.06639335992932
349,276.1699945772779
350,21.40478784300936
351,2.4207323931342586
352,242.73004658918367
353,-16.959076137985477
354,288.2868738498449
355,33.37673188339525
356,281.3261131485166
357,14.424504314634106
358,235.12560882400808
359,36.157442780608136
360,14.704657983161638
361,-4.795995466425808
362,2.4708386693531423
363,234.06439025910237
364,35.85604141154761
365,-111.90946240323841
366,-14.118692598038933
367,12.925340608212593
368,254.55409549385027
369,-18.83345512379006
370,274.7676821876278
371,4.606160638865802
372,230.40672006294005
373,201.1984450576124
374,-7.427287986794781
375,23.390550839077974
376,237.57017466980764
377,272.9575286140154
