episode,reward
0,-360.38053302360714
1,-145.69344612224933
2,-98.70424700962475
3,-65.94195126096298
4,-277.7977106848242
5,-150.06755226032027
6,-92.9173348932783
7,-342.53379200858853
8,-341.41377545383443
9,-277.20159212398767
10,-112.72804396149607
11,-139.14941088704046
12,-205.32357504227195
13,16.502867595267205
14,-133.4049139522027
15,-85.07457069047419
16,-72.4800117750975
17,-232.39116782552878
18,-203.79721799077907
19,-289.0048094260668
20,-95.2663860797152
21,-412.94373891627885
22,-164.39097632466434
23,-176.82149607856377
24,-113.72905854311671
25,-109.15272028334317
26,-320.5247694969239
27,-141.95110103535362
28,-94.29660042170869
29,-128.4094796529946
30,-107.28651924325393
31,-172.50020095793366
32,-260.9760912188679
33,-81.81258644427777
34,-199.80639440694438
35,-137.6183102100996
36,-39.62152448523883
37,-153.37115319439647
38,-157.1502083174216
39,-63.933019255082364
40,-6.86077968922028
41,-117.7973967952982
42,-125.08729098849645
43,-144.59611973681754
44,-220.24404381018914
45,-79.95594557685614
46,-25.88163289225841
47,-86.6506164116447
48,-178.5368626019062
49,-68.51921508768933
50,-118.19613142265369
51,34.821875935784306
52,-128.8720501493649
53,-92.5869997718396
54,-102.94283526950096
55,-65.52022132757371
56,-21.033683852272034
57,-87.73164183403517
58,-97.8061487545279
59,-148.5888679323299
60,-47.63356037884895
61,-98.34428246693233
62,-352.2517866937268
63,-35.12236789628278
64,-106.17994642226704
65,-37.25795247207269
66,-59.16533483261637
67,-50.989610987584854
68,-100.34813727782553
69,-59.07279908197312
70,-63.39139425249332
71,-51.297068090556316
72,-79.47601399321243
73,-130.91590839480963
74,-110.54518277602736
75,-56.11265369763219
76,-95.86773917983345
77,-26.9460786502668
78,-47.064060067761716
79,-65.13984483020337
80,-74.86692358692227
81,-16.071053703797233
82,-83.94501725930859
83,-50.83969867335099
84,-94.8274803587683
85,-197.8097914465353
86,-69.20698104600494
87,-37.70557270346397
88,-41.762036499762715
89,-47.38575189687538
90,-49.06991385287397
91,-146.41145710485569
92,-24.056861535413177
93,-73.05430075403481
94,-25.550359239708982
95,-65.1087998994291
96,-0.9209747760613709
97,-10.099661223406798
98,18.36609943454016
99,-51.54206760923355
100,-21.209358898849544
101,-35.20658212378336
102,-62.94343174531135
103,-83.79665486466716
104,-2.704044530434004
105,-57.231895638712444
106,-25.914675875731707
107,-14.44231620107079
108,0.6259115237602226
109,-88.75303808529839
110,-167.6820393517167
111,-26.180184152770526
112,-68.16836346622097
113,-140.83964983488647
114,-43.12775389027914
115,-9.533447139479762
116,-95.76001771959777
117,-138.7182464424824
118,-107.80712890124366
119,-212.93473679000982
120,-26.14141929785299
121,-64.78219617389384
122,-144.68434797228377
123,-17.225924170732622
124,0.8888821504106821
125,0.7778803286059677
126,-142.62457763417393
127,-7.607807904756128
128,-1.7185995240549439
129,-186.53891612629366
130,-151.16342331546144
131,-12.142080093089525
132,-161.29816153039042
133,-48.59893124819531
134,-161.73604470827755
135,-1.9878652065843894
136,-49.525801240043066
137,-28.536791170775373
138,-15.024625590569215
139,-43.381266636144446
140,15.766323102741156
141,11.21017964297759
142,-1.220930607804561
143,23.453465193254075
144,-26.0230989063323
145,-22.177236479012656
146,-12.818706054718724
147,-16.569264644452026
148,37.59900119265368
149,-36.95937415697037
150,-18.74589627961975
151,-2.0543776613921665
152,-12.290717797184415
153,-10.887508716892857
154,-29.190450161322474
155,-10.467034661935397
156,-30.366690021586052
157,6.882305843598204
158,8.350049859595247
159,6.07888745850536
160,3.3117206773428527
161,-3.880001035897126
162,-51.23940833665685
163,-54.8923986294215
164,40.23007897031849
165,-77.81211727353866
166,-39.864031640932865
167,24.450709590425266
168,-11.477430595665167
169,-20.798076824059862
170,195.037034819478
171,-8.61387994016848
172,-47.687795344773654
173,-6.110989378023696
174,187.4641292453133
175,-20.099254889335487
176,2.4973736268137943
177,107.72042763413894
178,2.3122654184245732
179,133.0615630762347
180,121.68162885493658
181,169.6901499795247
182,-101.14574447399536
183,214.68820060550527
184,239.61115618241357
185,282.6720588295998
186,279.02668179328856
187,24.996692076618487
188,238.90605057633914
189,186.9953678294043
190,47.665277660626145
191,230.57010614194968
192,232.40795131955858
193,221.75836783340682
194,-10.723716986139944
195,145.0148763358892
196,98.37656010726603
197,16.48220476554191
198,-19.39019115450071
199,125.24727044853414
200,229.66060149718805
201,276.28242348365285
202,-21.921792439053068
203,23.030141264666774
204,-46.12035519916328
205,8.970846186341063
206,-4.5960674984480505
207,283.80527154902774
208,-43.552459186883056
209,255.31698638390174
210,312.77165800492656
211,303.2660983671775
212,285.9176095387301
213,21.725609071229655
214,-3.2592646438570294
215,9.317526167847106
216,81.45435585199338
217,39.025866658594566
218,21.709981596026523
219,24.92491721834554
220,269.30432170836684
221,8.248350705221156
222,258.7175187848445
223,5.373157391029892
224,51.507215719264366
225,32.334517829270794
226,258.65764138800563
227,-89.4306673016774
228,230.2595744960752
229,39.99601213056371
230,51.371578984528355
231,23.922247847087164
232,250.49066485111277
233,294.17129701379105
234,-16.315757445707263
235,204.26503657304727
236,47.971848775353294
237,-29.73170107035375
238,-8.99275903226092
239,-0.616507209831525
240,-38.15280650861424
241,-14.364141473680618
242,19.457625465104158
243,-27.14181690228483
244,11.165748428381463
245,21.68669986209018
246,-16.64454298201916
247,34.17395391745774
248,25.224466507762514
249,-17.097876516636916
250,52.96329157730827
251,18.993691927142493
252,209.3621816550472
253,-2.636527242393072
254,29.845476768164104
255,206.83385826208473
256,21.953419057687654
257,10.97143098112133
258,22.223729778676613
259,253.5933749416451
260,-196.75050245576392
261,-20.424366618416883
262,-17.440055761155875
263,50.44180433391128
264,-59.66882554030734
265,17.635736320457198
266,-83.73903933932986
267,32.37525981446197
268,-116.24456135617973
269,262.63731694349553
270,20.288530294037642
271,5.055375291524726
272,-1.972832525205746
273,-66.70735513397952
274,227.1737416651419
275,281.6923219374087
276,184.39961090858043
277,21.728582430601463
278,-30.541397275748764
279,16.181745933395618
280,199.90817142354308
281,274.1040513630244
282,59.83743223453848
283,54.18018296529007
284,26.068270688531314
285,194.37371369416977
286,277.112785769846
287,-47.248051605182155
288,254.37500212665427
289,258.40213338742177
290,277.9030471521789
291,267.324783304609
292,47.22675196245379
293,27.944465204946596
294,2.55546241773024
295,267.19606733640364
296,268.79609019553084
297,245.47470338117893
298,264.74287689409573
299,275.6221158774499
300,25.570840919888127
301,299.0001176290573
302,30.726939152146116
303,255.06464864554425
304,36.398451086214976
305,-43.29306082718365
306,296.4550701821017
307,292.3652170567547
308,280.9234974578716
309,225.92644814453294
310,30.93645032128549
311,109.24044912052707
312,278.14811498523324
313,233.2499163380304
314,275.68657934150986
315,-23.951064832982766
316,63.064098548469445
317,272.14196867366957
318,259.03522420797304
319,282.0203322914199
320,268.3725487555266
321,148.18664444688332
322,53.766273604143294
323,261.95709265322233
324,263.62195700702875
325,236.83244339622686
326,248.77738250149338
327,300.00169500684535
328,13.401317689532675
329,280.4986081920834
330,129.65277651350272
331,17.155586401801088
332,303.454686302838
333,138.60073513905434
334,262.5826014667853
335,55.48497995612536
336,282.1156751846635
337,285.8447182832886
338,56.11099419317324
339,26.8717901467638
340,260.50502193230784
341,1.8676573763834625
342,-34.26295451316729
343,278.58407778462595
344,302.37550111663415
345,304.0856880092172
346,259.2217153691743
347,291.29060375438405
348,41.56071850511694
349,22.372796509044477
350,231.48474154836896
351,281.9123103641713
352,49.581932984726905
353,277.98302340900045
354,239.29848942163505
355,260.8715817074474
356,287.0573379149004
357,26.2922175684962
358,289.33681087760056
359,30.489045432754494
360,274.1338271017157
361,-4.261465960549586
362,256.6321580583107
363,301.784425325096
364,34.83157523002305
365,10.209250047491537
366,251.09814753979413
367,13.165995053248395
368,297.5905620342394
369,3.804976294134164
370,50.564776070046065
371,36.48970073915615
372,269.04260425992555
373,11.990117363343941
374,17.361747070387437
375,270.04082654216666
376,14.710910609243783
377,79.52637193600918
378,289.8865231877831
